KneeLeft,-0.2548093,-0.6833982,-2.988886,0,0,-0.04362501,-0.999048,1,1,1
AnkleLeft,-0.2927602,-1.117123,-2.988886,0,0,0,1,1,1,1
SpineShoulder,-0.02325472,0.2996275,-2.997754,0.03502419,-0.01694726,0.2235809,0.9739084,1,1,1
ShoulderRight,0.1325194,0.2571436,-2.906386,0.1467308,0.1641662,-0.3323815,-0.9170834,1,1,1
ElbowRight,0.3199599,0.06419019,-2.789454,-0.009942389,0.1176276,0.04126426,-0.9921502,1,1,1
WristRight,0.6001284,0.08855267,-2.721697,0,0,0,1,1,1,1
ShoulderLeft,-0.1806334,0.3425489,-3.090062,0.002741362,0.04056561,-0.03364467,-0.9986064,1,1,1
ElbowLeft,-0.4714102,0.3622626,-3.113806,-0.09472048,-0.03058079,-0.5817822,-0.8072312,1,1,1
WristLeft,-0.5478137,0.6153492,-3.07107,0,0,0,1,1,1,1
Neck,0.04045664,0.4312976,-2.986634,0,0,-0.2584281,-0.9660305,1,1,1
HeadOrient,0.1701316,0.6563218,-2.986634,0,0,0,1,1,1,1
Pelvis,-0.05479892,-0.07029986,-2.994,-0.007114777,0.0006090417,0.04268545,0.999063,1,1,1
HipRight,0.0860011,-0.1582999,-2.994,0.002131519,2.291896E-05,0.005376124,-0.9999833,1,1,1
KneeRight,0.09164127,-0.6828357,-2.991764,0.0003488074,3.207841E-05,0.04583202,-0.9989491,1,1,1
AnkleRight,0.1317445,-1.118959,-2.991457,0,0,0,1,1,1,1
HipLeft,-0.199999,-0.1626999,-2.994,-0.002066783,0.0002175526,0.05241449,0.9986233,1,1,1
KneeLeft,-0.2548115,-0.6834186,-2.991827,0,0,-0.04362501,-0.999048,1,1,1
AnkleLeft,-0.2927624,-1.117143,-2.991827,0,0,0,1,1,1,1
SpineShoulder,-0.02313448,0.2995983,-2.999298,0.0481074,-0.02255053,0.2176964,0.9745694,1,1,1
ShoulderRight,0.1323285,0.2551804,-2.908321,0.1464862,0.1637991,-0.3326047,-0.9171073,1,1,1
ElbowRight,0.3198366,0.06215726,-2.791612,-0.009942389,0.1176276,0.04126426,-0.9921502,1,1,1
WristRight,0.6000051,0.08651973,-2.723855,0,0,0,1,1,1,1
ShoulderLeft,-0.1801985,0.3444738,-3.091212,0.002734921,0.04047263,-0.03364578,-0.9986102,1,1,1
ElbowLeft,-0.4709797,0.3641877,-3.114902,-0.09768608,-0.02791714,-0.595064,-0.7972308,1,1,1
WristLeft,-0.5384837,0.6197386,-3.071847,0,0,0,1,1,1,1
Neck,0.03879345,0.4317113,-2.984102,0,0,-0.2681532,-0.9633763,1,1,1
HeadOrient,0.1729787,0.6540754,-2.984102,0,0,0,1,1,1,1
Pelvis,-0.05479892,-0.07029986,-2.994,-0.008118665,0.0007581703,0.0465423,0.998883,1,1,1
HipRight,0.0860011,-0.1582999,-2.994,0.0006943957,7.466032E-06,0.005376112,-0.9999853,1,1,1
KneeRight,0.09164131,-0.68284,-2.993272,0.0003476195,3.195974E-05,0.04583202,-0.9989491,1,1,1
AnkleRight,0.1317446,-1.118963,-2.992966,0,0,0,1,1,1,1
HipLeft,-0.199999,-0.1626999,-2.994,-0.0006730405,7.085551E-05,0.05241439,0.9986252,1,1,1
KneeLeft,-0.2548119,-0.6834226,-2.993292,0,0,-0.04362501,-0.999048,1,1,1
AnkleLeft,-0.2927628,-1.117147,-2.993292,0,0,0,1,1,1,1
SpineShoulder,-0.02028082,0.2993315,-3.000048,0.05714583,-0.02321559,0.1920854,0.9794379,1,1,1
ShoulderRight,0.1344257,0.2511112,-2.90972,0.1504352,0.1642403,-0.3371646,-0.914721,1,1,1
ElbowRight,0.3186815,0.05568838,-2.791831,-0.009942389,0.1176276,0.04126426,-0.9921502,1,1,1
WristRight,0.59885,0.08005086,-2.724075,0,0,0,1,1,1,1
ShoulderLeft,-0.176581,0.3480484,-3.091306,0.004582739,0.03940452,-0.05771973,-0.9975443,1,1,1
ElbowLeft,-0.4661099,0.3818268,-3.114449,-0.103172,-0.03202001,-0.5851302,-0.8037119,1,1,1
WristLeft,-0.5385811,0.6354759,-3.068332,0,0,0,1,1,1,1
Neck,0.03452757,0.4342444,-2.982319,0,0,-0.2779488,-0.9605959,1,1,1
HeadOrient,0.1732131,0.6538298,-2.982319,0,0,0,1,1,1,1
Pelvis,-0.05479892,-0.07029986,-2.994,-0.01023312,0.0009556221,0.04654321,0.9988634,1,1,1
HipRight,0.0860011,-0.1582999,-2.994,0.0007153757,7.691728E-06,0.005376113,-0.9999853,1,1,1
KneeRight,0.09164131,-0.6828399,-2.993249,0.0004338923,3.989661E-05,0.04583202,-0.9989491,1,1,1
AnkleRight,0.1317446,-1.118963,-2.992868,0,0,0,1,1,1,1
HipLeft,-0.199999,-0.1626999,-2.994,-0.0006934601,7.300191E-05,0.05241439,0.9986252,1,1,1
KneeLeft,-0.2548119,-0.6834226,-2.993271,0,0,-0.04362501,-0.999048,1,1,1
AnkleLeft,-0.2927628,-1.117147,-2.993271,0,0,0,1,1,1,1
SpineShoulder,-0.02028351,0.2993026,-3.001623,0.07179768,-0.02916791,0.1922823,0.9782749,1,1,1
ShoulderRight,0.1251461,0.2539739,-2.895727,0.181142,0.2158123,-0.3031014,-0.9103528,1,1,1
ElbowRight,0.298752,0.06916764,-2.748262,-0.009942389,0.1176276,0.04126426,-0.9921502,1,1,1
WristRight,0.5789204,0.09353012,-2.680506,0,0,0,1,1,1,1
ShoulderLeft,-0.1672111,0.3450982,-3.10861,0.00648882,0.04890497,-0.06566615,-0.9966214,1,1,1
ElbowLeft,-0.4556513,0.3835568,-3.137363,-0.1314135,-0.04087567,-0.5798513,-0.8030144,1,1,1
WristLeft,-0.5239738,0.6358246,-3.07897,0,0,0,1,1,1,1
Neck,0.03429066,0.433639,-2.97937,0,0,-0.2817992,-0.9594734,1,1,1
HeadOrient,0.1747331,0.652105,-2.97937,0,0,0,1,1,1,1
Pelvis,-0.05479892,-0.07029986,-2.994,-0.008370109,0.0007846944,0.04672316,0.9988725,1,1,1
HipRight,0.0860011,-0.1582999,-2.994,0.0003339225,3.591083E-06,0.005376112,-0.9999855,1,1,1
KneeRight,0.09164132,-0.6828403,-2.993649,0.0003461934,3.183014E-05,0.04583202,-0.9989491,1,1,1
AnkleRight,0.1317446,-1.118963,-2.993345,0,0,0,1,1,1,1
HipLeft,-0.199999,-0.1626999,-2.994,-0.0003237739,3.408712E-05,0.05241438,0.9986253,1,1,1
KneeLeft,-0.2548119,-0.6834229,-2.993659,0,0,-0.04362501,-0.999048,1,1,1
AnkleLeft,-0.2927628,-1.117148,-2.993659,0,0,0,1,1,1,1
SpineShoulder,-0.02014744,0.2993158,-3.000236,0.05733689,-0.02258744,0.1868667,0.9804505,1,1,1
ShoulderRight,0.1342828,0.2491762,-2.910482,0.1593733,0.183352,-0.3209301,-0.9154158,1,1,1
ElbowRight,0.3176602,0.05968621,-2.782012,-0.009942389,0.1176276,0.04126426,-0.9921502,1,1,1
WristRight,0.5978286,0.08404869,-2.714255,0,0,0,1,1,1,1
ShoulderLeft,-0.1761685,0.349972,-3.090914,0.005194901,0.03908481,-0.0658688,-0.997049,1,1,1
ElbowLeft,-0.4651161,0.3884984,-3.113904,-0.1061371,-0.0314834,-0.5897466,-0.7999641,1,1,1
WristLeft,-0.5340359,0.6429712,-3.066889,0,0,0,1,1,1,1
Neck,0.03322612,0.4348026,-2.982504,0,0,-0.2857433,-0.9583062,1,1,1
HeadOrient,0.175461,0.6521058,-2.982504,0,0,0,1,1,1,1
Pelvis,-0.05479892,-0.07029986,-2.994,-0.008518626,0.0007986189,0.04672322,0.9988712,1,1,1
HipRight,0.0860011,-0.1582999,-2.994,0.0001555932,1.672681E-06,0.005376111,-0.9999856,1,1,1
KneeRight,0.09164132,-0.6828405,-2.993837,0.0003466683,3.188401E-05,0.04583202,-0.9989491,1,1,1
AnkleRight,0.1317446,-1.118964,-2.993532,0,0,0,1,1,1,1
HipLeft,-0.199999,-0.1626999,-2.994,-0.0001509219,1.588035E-05,0.05241438,0.9986254,1,1,1
KneeLeft,-0.2548119,-0.683423,-2.993841,0,0,-0.04308931,-0.9990712,1,1,1
AnkleLeft,-0.2922978,-1.117188,-2.993841,0,0,0,1,1,1,1
SpineShoulder,-0.02014762,0.299314,-3.000346,0.05834301,-0.02298382,0.1868785,0.9803797,1,1,1
ShoulderRight,0.1341995,0.2492013,-2.910434,0.1608507,0.179155,-0.3284722,-0.9133107,1,1,1
ElbowRight,0.315041,0.05630374,-2.78345,-0.009942389,0.1176276,0.04126426,-0.9921502,1,1,1
WristRight,0.5952095,0.08066621,-2.715693,0,0,0,1,1,1,1
ShoulderLeft,-0.1760848,0.349943,-3.091184,0.004572077,0.03931445,-0.05772132,-0.9975479,1,1,1
ElbowLeft,-0.4656179,0.3837218,-3.114274,-0.1047852,-0.03042084,-0.592304,-0.7982923,1,1,1
WristLeft,-0.5332592,0.6386776,-3.068025,0,0,0,1,1,1,1
Neck,0.03321198,0.4347653,-2.982304,0,0,-0.2817992,-0.9594734,1,1,1
HeadOrient,0.1736544,0.6532313,-2.982304,0,0,0,1,1,1,1
Pelvis,-0.05479892,-0.07029986,-2.994,-0.007597896,0.0007179048,0.04708822,0.9988616,1,1,1
HipRight,0.0860011,-0.1582999,-2.994,5.903777E-05,6.417205E-07,0.005434543,-0.9999852,1,1,1
KneeRight,0.09170262,-0.6828398,-2.993938,0.0003015332,2.741553E-05,0.04531442,-0.9989727,1,1,1
AnkleRight,0.1313539,-1.119004,-2.993673,0,0,0,1,1,1,1
HipLeft,-0.199999,-0.1626999,-2.994,-5.548202E-05,5.719986E-06,0.05134246,0.9986811,1,1,1
KneeLeft,-0.2536938,-0.6835396,-2.993942,0,0,-0.04362501,-0.999048,1,1,1
AnkleLeft,-0.2916447,-1.117264,-2.993942,0,0,0,1,1,1,1
SpineShoulder,-0.01987614,0.2992996,-2.99966,0.05169958,-0.0203663,0.1868048,0.9808243,1,1,1
ShoulderRight,0.1387844,0.2477864,-2.918471,0.1192743,0.1474961,-0.3165469,-0.9294173,1,1,1
ElbowRight,0.34387,0.06487222,-2.815902,-0.01105387,0.1135054,0.04757082,-0.9923363,1,1,1
WristRight,0.6242386,0.09290908,-2.750433,0,0,0,1,1,1,1
ShoulderLeft,-0.1801709,0.3513433,-3.081686,0.003457896,0.03466102,-0.0496027,-0.9981614,1,1,1
ElbowLeft,-0.4704253,0.3803688,-3.102019,-0.08953,-0.02670976,-0.5915568,-0.8008317,1,1,1
WristLeft,-0.5418293,0.6353831,-3.062196,0,0,0,1,1,1,1
Neck,0.03357114,0.4349734,-2.983667,0,0,-0.2681532,-0.9633763,1,1,1
HeadOrient,0.1677564,0.6573375,-2.983667,0,0,0,1,1,1,1
Pelvis,-0.05479892,-0.07029986,-2.994,-0.007685883,0.0007319917,0.04745954,0.9988433,1,1,1
HipRight,0.0860011,-0.1582999,-2.994,-1.923736E-05,-2.091017E-07,-0.005434543,0.9999852,1,1,1
KneeRight,0.09170262,-0.6828398,-2.99398,0.0003015332,2.741553E-05,0.04531442,-0.9989727,1,1,1
AnkleRight,0.1313539,-1.119004,-2.993715,0,0,0,1,1,1,1
HipLeft,-0.199999,-0.1626999,-2.994,1.789843E-05,-1.826373E-06,-0.05082268,-0.9987077,1,1,1
KneeLeft,-0.2531516,-0.6835952,-2.993981,0,0,-0.04417403,-0.9990239,1,1,1
AnkleLeft,-0.2915792,-1.117278,-2.993981,0,0,0,1,1,1,1
SpineShoulder,-0.01960155,0.2992725,-2.999727,0.05072539,-0.01939522,0.1818383,0.9818277,1,1,1
ShoulderRight,0.1385621,0.2458666,-2.918791,0.1157808,0.1464362,-0.312123,-0.9315205,1,1,1
ElbowRight,0.3464254,0.06535369,-2.817568,-0.01294833,0.1147602,0.05502031,-0.9917839,1,1,1
WristRight,0.6261336,0.09778362,-2.751307,0,0,0,1,1,1,1
ShoulderLeft,-0.1793945,0.3532286,-3.081495,0.003457896,0.03466102,-0.0496027,-0.9981614,1,1,1
ElbowLeft,-0.4696489,0.382254,-3.101829,-0.08796544,-0.02797203,-0.584507,-0.8061211,1,1,1
WristLeft,-0.545754,0.6359376,-3.062213,0,0,0,1,1,1,1
Neck,0.03249033,0.4355128,-2.98408,0,0,-0.2620133,-0.9650643,1,1,1
HeadOrient,0.1638329,0.6595678,-2.98408,0,0,0,1,1,1,1
Pelvis,-0.05479892,-0.07029986,-2.994,-0.00960952,0.0009151956,0.04746034,0.9988264,1,1,1
HipRight,0.0860011,-0.1582999,-2.994,-2.056407E-05,-2.235225E-07,-0.005434543,0.9999852,1,1,1
KneeRight,0.09170262,-0.6828398,-2.993979,0.0003773544,3.430495E-05,0.04531442,-0.9989727,1,1,1
AnkleRight,0.1313539,-1.119004,-2.993647,0,0,0,1,1,1,1
HipLeft,-0.199999,-0.1626999,-2.994,1.913281E-05,-1.95233E-06,-0.05082268,-0.9987077,1,1,1
KneeLeft,-0.2531516,-0.6835952,-2.99398,0,0,-0.04417403,-0.9990239,1,1,1
AnkleLeft,-0.2915792,-1.117278,-2.99398,0,0,0,1,1,1,1
SpineShoulder,-0.01960391,0.2992477,-3.00116,0.06327055,-0.0241917,0.181978,0.9809667,1,1,1
ShoulderRight,0.1307181,0.2484897,-2.905007,0.1331762,0.1801,-0.2904814,-0.9302949,1,1,1
ElbowRight,0.3347023,0.07588771,-2.784022,-0.01620708,0.143825,0.05430299,-0.9879792,1,1,1
WristRight,0.6099976,0.1082754,-2.701304,0,0,0,1,1,1,1
ShoulderLeft,-0.1714743,0.3505287,-3.098303,0.003602597,0.04339747,-0.04128366,-0.998198,1,1,1
ElbowLeft,-0.4617708,0.37472,-3.123724,-0.105688,-0.0359637,-0.5736996,-0.8114218,1,1,1
WristLeft,-0.5406301,0.626084,-3.075619,0,0,0,1,1,1,1
Neck,0.03232184,0.4350535,-2.981658,0,0,-0.2557697,-0.9667377,1,1,1
HeadOrient,0.1607568,0.6607877,-2.981658,0,0,0,1,1,1,1
Pelvis,-0.05479892,-0.07029986,-2.994,-0.007692774,0.0007326401,0.04745955,0.9988433,1,1,1
HipRight,0.0860011,-0.1582999,-2.994,-9.950356E-06,-1.081561E-07,-0.005434543,0.9999852,1,1,1
KneeRight,0.09170262,-0.6828398,-2.993989,0.0003015332,2.741553E-05,0.04531442,-0.9989727,1,1,1
AnkleRight,0.1313539,-1.119004,-2.993724,0,0,0,1,1,1,1
HipLeft,-0.199999,-0.1626999,-2.994,9.257809E-06,-9.446759E-07,-0.05082268,-0.9987077,1,1,1
KneeLeft,-0.2531516,-0.6835952,-2.99399,0,0,-0.04417403,-0.9990239,1,1,1
AnkleLeft,-0.2915792,-1.117278,-2.99399,0,0,0,1,1,1,1
SpineShoulder,-0.01960155,0.2992724,-2.999732,0.05076944,-0.0194118,0.1818387,0.981825,1,1,1
ShoulderRight,0.1385623,0.2458664,-2.918797,0.1091518,0.1442203,-0.3035158,-0.9355023,1,1,1
ElbowRight,0.3516616,0.07005954,-2.820212,-0.01862643,0.1167581,0.07735627,-0.989968,1,1,1
WristRight,0.629184,0.1156229,-2.752506,0,0,0,1,1,1,1
ShoulderLeft,-0.1793943,0.3532284,-3.081501,0.002889008,0.03475257,-0.04138226,-0.9985346,1,1,1
ElbowLeft,-0.4700866,0.3774528,-3.101865,-0.08824039,-0.03361028,-0.5614872,-0.8220804,1,1,1
WristLeft,-0.5600834,0.6262674,-3.060529,0,0,0,1,1,1,1
Neck,0.03248981,0.4355114,-2.984071,0,0,-0.2494219,-0.9683949,1,1,1
HeadOrient,0.1579518,0.6629113,-2.984071,0,0,0,1,1,1,1
Pelvis,-0.05479892,-0.07029986,-2.994,-0.007690805,0.0007629786,0.04942258,0.9987481,1,1,1
HipRight,0.0860011,-0.1582999,-2.994,-5.306857E-06,-5.768323E-08,-0.005434543,0.9999852,1,1,1
KneeRight,0.09170262,-0.6828398,-2.993994,0.0003015332,2.741553E-05,0.04531442,-0.9989727,1,1,1
AnkleRight,0.1313539,-1.119004,-2.993729,0,0,0,1,1,1,1
HipLeft,-0.199999,-0.1626999,-2.994,4.937498E-06,-5.038272E-07,-0.05082268,-0.9987077,1,1,1
KneeLeft,-0.2531516,-0.6835952,-2.993995,0,0,-0.04362501,-0.999048,1,1,1
AnkleLeft,-0.2911025,-1.11732,-2.993995,0,0,0,1,1,1,1
SpineShoulder,-0.01814901,0.2991312,-2.999732,0.05164507,-0.01822756,0.1690731,0.9840807,1,1,1
ShoulderRight,0.1405681,0.2462255,-2.919555,0.1091518,0.1442203,-0.3035158,-0.9355023,1,1,1
ElbowRight,0.3536674,0.07041857,-2.820971,-0.02080802,0.1178747,0.08537517,-0.9891328,1,1,1
WristRight,0.6301837,0.1206943,-2.752488,0,0,0,1,1,1,1
ShoulderLeft,-0.1785009,0.3525818,-3.080734,0.002316331,0.03482791,-0.03313628,-0.9988412,1,1,1
ElbowLeft,-0.4695531,0.3719853,-3.101124,-0.08469172,-0.0357999,-0.5469573,-0.8320958,1,1,1
WristLeft,-0.5687518,0.6173718,-3.060359,0,0,0,1,1,1,1
Neck,0.03038991,0.4366581,-2.983917,0,0,-0.2494219,-0.9683949,1,1,1
HeadOrient,0.1558519,0.6640581,-2.983917,0,0,0,1,1,1,1
Pelvis,-0.05479892,-0.07029986,-2.994,-0.007743074,0.0007712254,0.04961811,0.9987379,1,1,1
HipRight,0.0860011,-0.1582999,-2.994,-2.653428E-06,-2.884162E-08,-0.005434543,0.9999852,1,1,1
KneeRight,0.09170262,-0.6828398,-2.993997,0.0003024844,2.749004E-05,0.04531442,-0.9989727,1,1,1
AnkleRight,0.1313539,-1.119004,-2.993731,0,0,0,1,1,1,1
HipLeft,-0.199999,-0.1626999,-2.994,2.444255E-06,-2.468945E-07,-0.05031312,-0.9987335,1,1,1
KneeLeft,-0.2526201,-0.6836491,-2.993997,0,0,-0.04362501,-0.999048,1,1,1
AnkleLeft,-0.290571,-1.117374,-2.993997,0,0,0,1,1,1,1
SpineShoulder,-0.01800448,0.2991162,-2.999771,0.05179206,-0.01827971,0.1690745,0.9840717,1,1,1
ShoulderRight,0.1416984,0.2472128,-2.920907,0.110052,0.151712,-0.2931874,-0.9375037,1,1,1
ElbowRight,0.3568811,0.07617013,-2.81854,-0.0191995,0.1186723,0.07837231,-0.9896495,1,1,1
WristRight,0.6340262,0.122361,-2.749723,0,0,0,1,1,1,1
ShoulderLeft,-0.1793526,0.3515543,-3.079447,0.00174449,0.03497763,-0.02486958,-0.9990771,1,1,1
ElbowLeft,-0.4706817,0.3661208,-3.099909,-0.09018823,-0.04280065,-0.5279444,-0.8433913,1,1,1
WristLeft,-0.5795022,0.6066713,-3.055073,0,0,0,1,1,1,1
Neck,0.03053281,0.4366385,-2.983911,0,0,-0.2330396,-0.9724672,1,1,1
HeadOrient,0.1482474,0.6681439,-2.983911,0,0,0,1,1,1,1
Pelvis,-0.05479892,-0.07029986,-2.994,-0.005812197,0.0005557437,0.0476466,0.9988472,1,1,1
HipRight,0.0860011,-0.1582999,-2.994,0.002664596,2.896344E-05,0.005434561,-0.9999816,1,1,1
KneeRight,0.09170254,-0.6828324,-2.991204,0.0003029594,2.754295E-05,0.04531442,-0.9989727,1,1,1
AnkleRight,0.1313539,-1.118997,-2.990938,0,0,0,1,1,1,1
HipLeft,-0.199999,-0.1626999,-2.994,-0.0024546,0.0002479406,0.05031327,0.9987305,1,1,1
KneeLeft,-0.2526195,-0.6836428,-2.99142,0,0,-0.04362501,-0.999048,1,1,1
AnkleLeft,-0.2905704,-1.117368,-2.99142,0,0,0,1,1,1,1
SpineShoulder,-0.01946079,0.2992781,-2.998331,0.03827902,-0.01463607,0.1817302,0.9824941,1,1,1
ShoulderRight,0.1407522,0.2478517,-2.920192,0.1104295,0.1593831,-0.2822472,-0.9395418,1,1,1
ElbowRight,0.3581303,0.08195786,-2.814059,-0.0170369,0.1174947,0.07041206,-0.9904276,1,1,1
WristRight,0.6362122,0.1234626,-2.74604,0,0,0,1,1,1,1
ShoulderLeft,-0.1813238,0.3512341,-3.077274,0.001164411,0.03502003,-0.01658845,-0.9992482,1,1,1
ElbowLeft,-0.472854,0.3609518,-3.09775,-0.07966206,-0.04711347,-0.4901069,-0.866735,1,1,1
WristLeft,-0.6040134,0.5904808,-3.054968,0,0,0,1,1,1,1
Neck,0.03275977,0.4358549,-2.986516,0,0,-0.2264413,-0.9740248,1,1,1
HeadOrient,0.1473246,0.6689351,-2.986516,0,0,0,1,1,1,1
Pelvis,-0.05479892,-0.07029986,-2.994,-0.004896413,0.0004451304,0.04531499,0.9989607,1,1,1
HipRight,0.0860011,-0.1582999,-2.994,-0.006431852,-0.0001327342,-0.01030785,0.9999262,1,1,1
KneeRight,0.0968138,-0.6827159,-2.987251,0.000398966,3.285861E-05,0.04107221,-0.9991561,1,1,1
AnkleRight,0.1327597,-1.119201,-2.986901,0,0,0,1,1,1,1
HipLeft,-0.199999,-0.1626999,-2.994,-0.006248346,0.0006311475,0.0503141,0.9987137,1,1,1
KneeLeft,-0.252616,-0.6836081,-2.987432,0,0,-0.03696115,-0.9993167,1,1,1
AnkleLeft,-0.2847784,-1.1178,-2.987432,0,0,0,1,1,1,1
SpineShoulder,-0.02118563,0.2994463,-2.997647,0.03643292,-0.01457305,0.189243,0.9811459,1,1,1
ShoulderRight,0.1348272,0.2690048,-2.901982,0.1203629,0.2087621,-0.2364465,-0.9412886,1,1,1
ElbowRight,0.3527878,0.1236977,-2.770008,-0.05405327,0.1333823,0.185474,-0.9720529,1,1,1
WristRight,0.6084848,0.2321752,-2.689196,0,0,0,1,1,1,1
ShoulderLeft,-0.1788052,0.3302014,-3.094298,-0.005828698,0.04388875,0.0657752,-0.9968517,1,1,1
ElbowLeft,-0.4675187,0.2917062,-3.120108,-0.07336921,-0.06476878,-0.405952,-0.9086391,1,1,1
WristLeft,-0.6390402,0.4918147,-3.072635,0,0,0,1,1,1,1
Neck,0.03313423,0.4352459,-2.98635,0,0,-0.08849678,-0.9960765,1,1,1
HeadOrient,0.0789216,0.6908921,-2.98635,0,0,0,1,1,1,1
Pelvis,-0.05489583,-0.07029986,-2.994,-0.002491368,0.0001870975,0.03747042,0.9992946,1,1,1
HipRight,0.08590419,-0.1582999,-2.994,0.00718407,7.406189E-05,0.005154567,-0.9999609,1,1,1
KneeRight,0.09131129,-0.6827887,-2.986463,0.0003250061,2.675632E-05,0.04107221,-0.9991561,1,1,1
AnkleRight,0.1272572,-1.119274,-2.986178,0,0,0,1,1,1,1
HipLeft,-0.2000959,-0.1626999,-2.994,-0.006977255,0.000704772,0.05031434,0.9987088,1,1,1
KneeLeft,-0.2527119,-0.683598,-2.986666,0,0,-0.03696115,-0.9993167,1,1,1
AnkleLeft,-0.2848743,-1.11779,-2.986666,0,0,0,1,1,1,1
SpineShoulder,-0.02709112,0.2999417,-2.995854,0.01814388,-0.007862392,0.2030691,0.9789647,1,1,1
ShoulderRight,0.138316,0.2726982,-2.916376,0.08452733,0.1722024,-0.2139244,-0.9578298,1,1,1
ElbowRight,0.3790126,0.1439535,-2.809006,-0.04848236,0.1152435,0.193249,-0.9731512,1,1,1
WristRight,0.6362761,0.2559876,-2.738703,0,0,0,1,1,1,1
ShoulderLeft,-0.1942018,0.3274658,-3.076151,-0.005680795,0.0367121,0.07652716,-0.9963752,1,1,1
ElbowLeft,-0.4823608,0.2827515,-3.097797,-0.05979861,-0.05938198,-0.3805948,-0.9208938,1,1,1
WristLeft,-0.6668587,0.4723743,-3.056318,0,0,0,1,1,1,1
Neck,0.03119268,0.4344428,-2.990174,0,0,-0.03418653,-0.9994155,1,1,1
HeadOrient,0.04893975,0.6935499,-2.990174,0,0,0,1,1,1,1
Pelvis,-0.05489583,-0.07029986,-2.994,-0.001255424,8.469132E-05,-0.03367282,-0.9994321,1,1,1
HipRight,0.08590419,-0.1582999,-2.994,-0.0121108,-0.0001247996,-0.005154811,0.9999133,1,1,1
KneeRight,0.09131026,-0.6826891,-2.981294,0.0003212197,2.613919E-05,0.040597,-0.9991755,1,1,1
AnkleRight,0.1268409,-1.119209,-2.981013,0,0,0,1,1,1,1
HipLeft,-0.2000959,-0.1626999,-2.994,-0.0117622,0.001188109,0.05031661,0.9986634,1,1,1
KneeLeft,-0.2527024,-0.6835039,-2.981636,0,0,-0.03651204,-0.9993332,1,1,1
AnkleLeft,-0.2844746,-1.117725,-2.981636,0,0,0,1,1,1,1
SpineShoulder,-0.02990544,0.3001458,-2.993066,-0.008579097,0.002206049,0.125518,0.9920518,1,1,1
ShoulderRight,0.1364419,0.2752893,-2.914777,0.07687878,0.17035,-0.1995208,-0.9619054,1,1,1
ElbowRight,0.3824527,0.1550173,-2.80965,-0.05662568,0.1156407,0.2202509,-0.9669076,1,1,1
WristRight,0.6322132,0.2820142,-2.737746,0,0,0,1,1,1,1
ShoulderLeft,-0.1979662,0.3252583,-3.072161,-0.005160961,0.03506888,0.07285657,-0.9967123,1,1,1
ElbowLeft,-0.4865214,0.2826846,-3.092823,-0.06173904,-0.05967067,-0.3866457,-0.9182227,1,1,1
WristLeft,-0.6682616,0.47481,-3.050692,0,0,0,1,1,1,1
Neck,0.006622309,0.4421982,-2.995644,0,0,-0.04214079,-0.9991117,1,1,1
HeadOrient,0.02849204,0.70099,-2.995644,0,0,0,1,1,1,1
Pelvis,-0.05489583,-0.07029986,-2.994,0.005060588,-0.0002767555,0.02731344,0.9996141,1,1,1
HipRight,0.08590419,-0.1582999,-2.994,-0.01713735,-0.0001766886,-0.005155191,0.9998398,1,1,1
KneeRight,0.09130867,-0.6825348,-2.976022,0.0003240544,2.668776E-05,0.04107221,-0.9991561,1,1,1
AnkleRight,0.1272545,-1.11902,-2.975738,0,0,0,1,1,1,1
HipLeft,-0.2000959,-0.1626999,-2.994,-0.01664471,0.001681275,0.05032012,0.998593,1,1,1
KneeLeft,-0.2526876,-0.6833582,-2.976506,0,0,-0.03651204,-0.9993332,1,1,1
AnkleLeft,-0.2844599,-1.117579,-2.976506,0,0,0,1,1,1,1
SpineShoulder,-0.0346223,0.3004159,-2.990238,-0.03950292,0.01019429,0.1260436,0.9911854,1,1,1
ShoulderRight,0.1332222,0.2870647,-2.912338,0.07614314,0.1568242,-0.2140779,-0.9611343,1,1,1
ElbowRight,0.3784292,0.1593527,-2.814351,-0.06658416,0.1157472,0.251412,-0.9586246,1,1,1
WristRight,0.6182525,0.3032467,-2.740472,0,0,0,1,1,1,1
ShoulderLeft,-0.2041957,0.3139047,-3.06894,-0.00514809,0.03498095,0.07285818,-0.9967154,1,1,1
ElbowLeft,-0.4927545,0.2713305,-3.08955,-0.06032764,-0.06746925,-0.3527237,-0.9313402,1,1,1
WristLeft,-0.6875816,0.4494581,-3.044498,0,0,0,1,1,1,1
Neck,0.001913786,0.4419933,-3.002103,0,0,0,1,1,1,1
HeadOrient,0.001913786,0.7017075,-3.002103,0,0,0,1,1,1,1
Pelvis,-0.0605997,-0.07029986,-2.994,0.005075423,-0.0002206088,0.02172414,0.9997512,1,1,1
HipRight,0.08020031,-0.1582999,-2.994,-0.01979444,-0.0002039676,-0.005155442,0.9997908,1,1,1
KneeRight,0.08560374,-0.6824318,-2.973236,0.0002445506,1.726099E-05,0.03522838,-0.9993792,1,1,1
AnkleRight,0.116442,-1.119308,-2.973021,0,0,0,1,1,1,1
HipLeft,-0.2057998,-0.1626999,-2.994,-0.01765623,0.001898526,0.05354058,0.9984078,1,1,1
KneeLeft,-0.2617429,-0.6829717,-2.975433,0,0,-0.03403164,-0.9994208,1,1,1
AnkleLeft,-0.2913593,-1.117345,-2.975433,0,0,0,1,1,1,1
SpineShoulder,-0.04447278,0.3006194,-2.990228,-0.03675237,0.006485696,0.08728487,0.9954841,1,1,1
